id_posto,razao_posto,cnpj_posto,endereco_posto,bairro_posto,cep_posto,uf_posto,munic_posto,nota_posto
11655,"AUTO POSTO CINCO ESTRELAS LTDA",692418001774,"QUADRA QUADRA QNN 4 LOTE PLL 01,  S/N","SETOR INDUSTRIAL (CEILANDIA)",72265040,DF,BRASILIA,8
11656,"CEU 070 COMBUSTIVEIS LTDA",976256000139," LOTE 499 GLEBA 04 PROJ INTEG,  S/N",CEILANDIA,72701970,DF,BRASILIA,6
11657,"AUTO POSTO RAMALHO LTDA",1276763000122,"RODOVIA DF 180 KM 06,  S/N",BRAZLANDIA,72720000,DF,BRASILIA,5
11658,"POSTO SIA 3 LTDA",2040344000150," SIAS TR 03,  S/N","ST IND ABAST SUL",71200030,DF,BRASILIA,5
11659,"AUTO POSTO ESQUINA LIMITADA",2551867000160,"QUADRA SAA NORTE QUADRA 04,  566","ASA NORTE",70632400,DF,BRASILIA,8
11660,"AUTO POSTO G SUL LTDA",2570563000140," CSG 13 LOTE 01,  SN",TAGUATINGA,72035513,DF,BRASILIA,7
11661,"AUTO POSTO BRAGA LTDA",5208306000151,"QN-QUADRA NORTE 502,  S/N",SAMAMBAIA,72310301,DF,BRASILIA,7
11662,"AUTO POSTO BRAGA LTDA",5208306000232,"QUADRA QNA 25,  0",TAGUATINGA,72110250,DF,BRASILIA,8
11663,"PETRONORTE COMBUSTIVEIS LTDA",6071706000392,"RODOVIA DF-290 KM 1,2 CHACARA,  12","NUCLEO RURAL HORTIGRANJEIRO DE SANTA MARIA",72578000,DF,BRASILIA,7
11664,"PETRONORTE COMBUSTIVEIS LTDA",6071706000473,"QUADRA QI 616 CONJUNTO I LOTE,  03",SAMAMBAIA,72310108,DF,BRASILIA,9
11665,"AUTO POSTO DF 180 LTDA",7347238000137,"QUADRA QN 433 CONJUNTO G LOTE,  01",SAMABAIA,72322570,DF,BRASILIA,7
11666,"POSTO CIDADE DO AUTOMOVEL LTDA",7441011000237,"AREA ADE  CONJUNTO,  21","AGUAS CLARAS",71989600,DF,BRASILIA,10
11667,"AUTO POSTO BR 060 LTDA",7736181000168,"QUADRA QS 5L7 CONJUNTO E LOTE,  01",SAMAMBAIA,72315555,DF,BRASILIA,9
11668,"HELIO PRATES COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA",8111678000153,"QUADRA QNJ AREA ESPECIAL,  01",TAGUATINGA,72140601,DF,BRASILIA,8
11669,"MAXIMO COMERCIO DE DERIVADOS DE PETROLEO LTDA",10471346000121,"SETOR SPMN EPIA DF 003 CONJUNTO B BLOCO A,  S/N","LAGO NORTE",71560100,DF,BRASILIA,9
11671,"AUTO POSTO NN 10 LTDA",11936605000105,"QUADRA QNN 10 LOTE PLL,  01",CEILANDIA,72220100,DF,BRASILIA,7
11672,"AUTO POSTO NM 16 LTDA",11948180000154,"QUADRA QNM 16 LOTE G PARTE,  01",CEILANDIA,72210160,DF,BRASILIA,10
11674,"POSTO DE COMBUSTIVEIS CONNECTA CEILANDIA SUL LTDA",12123780000146,"QUADRA QNN 34 AREA ESPECIAL F PLL,  S/N","CEILANDIA SUL (CEILANDIA)",72220346,DF,BRASILIA,8
11676,"QUALITY COMERCIO DE COMBUSTIVEIS LTDA",14897109000269,"QUADRA QNL 11 CONJUNTO F LOTE,  18",TAGUATINGA,72151106,DF,BRASILIA,5
11677,"AUTO POSTO VIA ESTRUTURAL LTDA",23597031000177,"SETOR SCIA QUADRA 10 CONJUNTO 2,  06","ZONA INDUSTRIAL (GUARA)",71250620,DF,BRASILIA,6
11678,"AUTO POSTO VIA ESTRUTURAL LTDA",23597031000258,"QUADRA EPDB QI 19/QL 18 LOTE,  01","SETOR DE HABITACOES INDIVIDUAIS SUL",71655500,DF,BRASILIA,5
11679,"AUTO POSTO VIA ESTRUTURAL LTDA",23597031000339,"MODULO 3 SETOR HABITACIONAL MESTRE DARMAS QUADRA 19 LOTE,  06","CONDOMINIO MESTRE DARMAS (PLANALTINA)",73403309,DF,BRASILIA,7
11681,"AUTO POSTO ANDRADE LTDA",24046493000240,"SETOR CENTRO METROPOLITANO QUADRA 1 LOTE,  05","TAGUATINGA NORTE (TAGUATINGA)",72158100,DF,BRASILIA,10
11682,"AUTO POSTO ANDRADE LTDA",24046493000320,"SETOR SHCNW CRENW,  01","SETOR NOROESTE",70687400,DF,BRASILIA,7
11683,"AUTO POSTO FENIX ODJ LTDA",25004046000100,"CHACARA EPTG CHACARA 54,  S/N","SETOR HABITACIONAL VICENTE PIRES",72005305,DF,BRASILIA,9
11684,"AUTO POSTO FENIX ODJ LTDA",25004046000290,"QUADRA SHRF QN 7 AE 1,  S/N","RIACHO FUNDO I",71805700,DF,BRASILIA,6
11686,"AUTO POSTO MARK SOBRADINHO II LTDA",29116420000110,"QUADRA AR 03,  S/N","SETOR OESTE (SOBRADINHO II)",73060130,DF,BRASILIA,7
11687,"AUTO POSTO GAMA CENTRO LTDA",31403063000112,"QUADRA 55 LOTE 08,  S/N","SETOR CENTRAL (GAMA)",72405550,DF,BRASILIA,7
11688,"POSTO DE COMBUSTIVEIS EPIA CANDANGOLANDIA LTDA",31403111000172,"SETOR DE POSTOS E MOTEIS SUL I (LADO PAR),  S/N",CANDANGOLANDIA,71727800,DF,BRASILIA,8
11689,"AUTO POSTO COMERCIO DE COMBUSTIVEIS MN LTDA",32044415000153,"RODOVIA DF-128,  S/N","SETOR RESIDENCIAL MESTRE DARMAS (PLANALTINA)",73380150,DF,BRASILIA,6
11690,"POSTO DE COMBUSTIVEL QI 09 LAGO SUL LTDA",32965877000103,"SETOR EPDB QI 9 / QL 10 LOTE 2 PAC 1,  S/N","SETOR DE HABITACOES INDIVIDUAIS SUL",71630095,DF,BRASILIA,8
11691,"POSTO DE COMBUSTIVEL PH 040 LTDA",33977914000166,"RODOVIA BR-040 KM 05 GLEBA 02,  SN","SANTA MARIA",72549650,DF,BRASILIA,7
11692,"QNL POSTO DE COMBUSTIVEL LTDA",35161655000126,"QUADRA EQNL 2/4 BLOCO B,  01","TAGUATINGA NORTE (TAGUATINGA)",72155502,DF,BRASILIA,6
11694,"POSTO DE COMBUSTIVEIS ADE LTDA",36297444000188,"AREA ADE CONJUNTO 11 LOTE,  16","AREA DE DESENVOLVIMENTO ECONOMICO (AGUAS CLARAS)",71987360,DF,BRASILIA,10
11695,"POSTO DE COMBUSTIVEL CAMPEAO 070 LTDA",36642184000130,"AREA GLEBA 03 NUCLEO RURAL ALEXANDRE GUSMAO LOTE 455,  S/N",CEILANDIA,72701997,DF,BRASILIA,5
11696,"AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328000752,"QUADRA 318 COMERCIAL LOCAL LOTE A,  S/N","SANTA MARIA",72501100,DF,BRASILIA,6
11697,"AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328000833,"QUADRA QI 07 LOTES 620/640,  S/N","SETOR INDUSTRIAL (GAMA)",72445070,DF,BRASILIA,9
11698,"AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328000914," QI 19 LOTES 02 E 04,  S/N",TAGUATINGA,72120190,DF,BRASILIA,9
11699,"AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328001058,"CONJUNTO SMDB CONJUNTO 12 LOTE 02 PLL,  S/N","SETOR DE MANSOES DOM BOSCO (LAGO SUL)",71680120,DF,BRASILIA,7
11700,"AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328001309,"SETOR SCE/SUL TRECHO 02 CONJUNTO 03,  S/N",BRASILIA,70200002,DF,BRASILIA,8
11702,"AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328002372,"SETOR SHC/NORTE SQ 111 BLOCO A PAG,  S/N","ASA NORTE",70754000,DF,BRASILIA,6
11703,"AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328002968,"RODOVIA DF/290 KM 01 LOTE  10 A PLL,  S/N","SANTA MARIA",72578000,DF,BRASILIA,10
11704,"AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328003000,"SETOR SANTA MARIA, SETOR RODOVIA DF-140, KM 6,5 CONJUNTO 2, LOTE,  07","SANTA MARIA",71686650,DF,BRASILIA,10
11705,"POSTO TOP TAGUATINGA COMERCIO DE COMBUSTIVEIS LTDA",37189518000125,"QUADRA QI 23 LOTES 40/41,  42","SETOR INDUSTRIAL (TAGUATINGA)",72135230,DF,BRASILIA,6
11706,"PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA",38074571000143,"SETOR SEE LOTE,  1","RESIDENCIAL SANTOS DUMONT (SANTA MARIA)",72593270,DF,BRASILIA,8
11707,"AUTO POSTO AGUAS CLARAS LTDA",38076089000142,"ALAMEDA DOS EUCALIPTOS QDA. 107 LOTE,  15",TAGUATINGA.,70310500,DF,BRASILIA,6
11708,"AUTO POSTO AGUAS CLARAS LTDA",38076089000223,"AREA ADE 600 CONJUNTO 1 LOTE,  19","RECANTO DAS EMAS",72640001,DF,BRASILIA,9
11709,"POSTO DE COMBUSTIVEIS CAMPEAO FIESTA LTDA",38212697000137,"SETOR SAGOCA LOTE,  06","TAGUATINGA NORTE (TAGUATINGA)",72145760,DF,BRASILIA,5
11712,"POSTO SARAMENHA LTDA",416899000128,"AVENIDA SERRANA,  750",SERRANO,30882370,MG,"BELO HORIZONTE",6
11713,"POSTO ENTRADA OBRIGATORIA LTDA",747850000158,"AVENIDA PORTUGAL,  4260","JARDIM ATLANTICO",31710400,MG,"BELO HORIZONTE",8
11715,"AUTO POSTO BARREIRO LTDA",1052390000106,"AVENIDA AFONSO VAZ DE MELO,  435",BARREIRO,30640070,MG,"BELO HORIZONTE",9
11716,"DUTRA E SILVA LTDA",2104426000110,"AVENIDA DOS ENGENHEIROS,  465","ALIPIO DE MELO",30840300,MG,"BELO HORIZONTE",5
11718,"NOVASOC COMERCIAL LTDA",3139761004457,"AVENIDA CRISTIANO MACHADO,  3800",UNIAO,31160342,MG,"BELO HORIZONTE",8
11719,"POSTO LONDRINA LTDA",3643398000172,"RUA JAVARI,  195","SAO CRISTOVAO",31130540,MG,"BELO HORIZONTE",9
11720,"POSTO MARIO WERNECK LIMITADA",3665115000193,"AVENIDA CRISTIANO MACHADO,  9292",MINASLANDIA,31812112,MG,"BELO HORIZONTE",8
11723,"POSTO VILA NOSSA SENHORA DE FATIMA LTDA",5462748000120,"AVENIDA NOSSA SENHORA DE FATIMA,  2.401","CARLOS PRATES",30710020,MG,"BELO HORIZONTE",10
11724,"POSTO TUNEL LTDA",8160834000176,"AVENIDA CRISTIANO MACHADO,  71",FLORESTA,31110230,MG,"BELO HORIZONTE",6
11727,"POSTO OLIMAR COMERCIO DE COMBUSTIVEIS LTDA",14135978000175,"AVENIDA TEREZA CRISTINA,  2350","PADRE EUSTAQUIO",30720230,MG,"BELO HORIZONTE",9
11728,"POSTO MEM DE SA LTDA",14395703000170,"AVENIDA MEM DE SA,  140","SANTA EFIGENIA",30260270,MG,"BELO HORIZONTE",8
11729,"POSTO GLORIA LIMITADA",16682296000108,"RUA DEP CLAUDIO P DE LIMA,  957","N S GLORIA",30870020,MG,"BELO HORIZONTE",6
11731,"POSTO PIRAJA LIMITADA",17185760000113,"AVENIDA WALDOMIRO LOBO,  432",GUARANI,31814620,MG,"BELO HORIZONTE",9
11732,"COMERCIO DE DERIVADOS DE PETROLEO MAJOR LTDA",17237017000160,"AVENIDA SINFRONIO BROCHADO,  506","BARREIRO DE BAIXO",30640000,MG,"BELO HORIZONTE",7
11733,"EXXEL REVENDEDORA DE DERIVADOS DE PETROLEO LTDA",17332487000102,"AVENIDA VER CICERO ILDEFONSO,  539","JOAO PINHEIRO",30530000,MG,"BELO HORIZONTE",5
11734,"POSTO VILA OURO FINO LTDA",17353756000117,"RUA PIUM I,  260",CRUZEIRO,30310080,MG,"BELO HORIZONTE",6
11736,"POSTO DO PAPAI LTDA",17418377000249,"RUA FLAVIO DOS SANTOS,  459",FLORESTA,31015150,MG,"BELO HORIZONTE",7
11737,"POSTO BAHAMAS LTDA",17438508000179,"AVENIDA SILVIANO BRANDAO,  796",FLORESTA,31015434,MG,"BELO HORIZONTE",7
11738,"POSTO ITAPOA LTDA",17488693000106,"AVENIDA AMAZONAS,  2994",BARROCA,30410000,MG,"BELO HORIZONTE",6
11739,"POSTO DE COMBUSTIVEIS VILA COMETA LTDA",17509753000120,"AVENIDA PRESIDENTE ANTONIO CARLOS,  7826",PAMPULHA,31270000,MG,"BELO HORIZONTE",10
11740,"JR COMERCIO E PRESTACAO DE SERVICOS LTDA",17968553000135,"RUA IZABEL BUENO,  20",UNIVERSITARIO,31255324,MG,"BELO HORIZONTE",5
11741,"POSTO TEX KAR LIMITADA",18696690000120,"RUA SILVA JARDIM,  388",FLORESTA,30150010,MG,"BELO HORIZONTE",5
11742,"POSTO J A LTDA",18699439000209,"AVENIDA RAJA GABAGLIA,  2461","SAO BENTO",30380403,MG,"BELO HORIZONTE",6
11744,"POSTO BOM BOM LTDA",19902337000384,"RUA PADRE PEDRO PINTO,  6400","MARIA HELENA",31660000,MG,"BELO HORIZONTE",9
11745,"POSTO ARAPONGA LTDA",20093167000151,"AVENIDA BRASIL,  909","SANTA EFIGENIA",30140000,MG,"BELO HORIZONTE",10
11746,"POSTO ATLANTICO LTDA",20386694000154,"AVENIDA PORTUGAL,  150","JARDIM ATLANTICO",31550000,MG,"BELO HORIZONTE",10
11747,"POSTO GRAJAU LTDA",20828299000184,"AVENIDA NOSSA SENHORA DO CARMO,  756","SAO PEDRO",30330000,MG,"BELO HORIZONTE",5
11748,"POSTO VILA ESTACAO LTDA",20864330000132,"RUA DOS TUPINAMBAS,  115",CENTRO,30120070,MG,"BELO HORIZONTE",5
11749,"PLANALTO POSTO DE SERVICO LTDA",21546429000159,"AVENIDA DR CRISTIANO GUIMARAES,  2329",PLANALTO,31720300,MG,"BELO HORIZONTE",6
11750,"POSTO CAPITAL LTDA",21725460000157,"AVENIDA ABILIO MACHADO,  1772","ALIPIO DE MELO",30820622,MG,"BELO HORIZONTE",6
11751,"AUTO POSTO XANATAM LTDA",23898869000109,"RODOVIA RODOVIA MG 5,  765",GOIANIA,31950000,MG,"BELO HORIZONTE",5
11753,"POSTO MANACAS LTDA",25507930000167,"AVENIDA PRES TANCREDO NEVES,  1095",CASTELO,31330430,MG,"BELO HORIZONTE",9
11754,"POSTO MIRAGEM LTDA",25833047000167,"AVENIDA AMINTAS JACQUES DE MORAES,  2065","NOVO GLORIA",30870353,MG,"BELO HORIZONTE",8
11755,"POSTO BRUNINHA LTDA",26079200000175,"AVENIDA DOM PEDRO I,  1680",ITAPOA,31710000,MG,"BELO HORIZONTE",9
11756,"GGP COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA",27050544000114,"RUA NIQUELINA,  1396",PARAISO,30270050,MG,"BELO HORIZONTE",8
11757,"NOVO POSTO CANAL DO BARREIRO LTDA",27139649000144,"AVENIDA DO CANAL,  299","ATILA DE PAIVA",30640380,MG,"BELO HORIZONTE",10
11758,"NOVO POSTO FERNAO DIAS LTDA",27291314000147,"RUA MARIA FERREIRA DA SILVA,  401","FERNAO DIAS",31920350,MG,"BELO HORIZONTE",6
11759,"POSTO ZEPPELIN LTDA",27476355000108,"AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,  3050","PADRE EUSTAQUIO",30530555,MG,"BELO HORIZONTE",8
11761,"POSTO SANTA TEREZA LTDA",29077402000176,"RUA MARMORE,  21","SANTA TEREZA",31010220,MG,"BELO HORIZONTE",8
11764,"POSTO DE COMBUSTIVEIS VILA PLATINA LTDA",36023813000144,"RUA PLATINA,  789",PRADO,30411095,MG,"BELO HORIZONTE",10
11766,"POSTO DE COMBUSTIVEIS VILA CALIFORNIA LTDA",37811410000122,"RODOVIA PRESIDENTE JUSCELINO KUBITSCHEK,  1000",CALIFORNIA,30855500,MG,"BELO HORIZONTE",9
11767,"COMERCIAL DIAS VIEIRA LTDA",38471934000184,"RODOVIA CAMILO TEIXEIRA DA COSTA,  555","TUPI B",31844560,MG,"BELO HORIZONTE",7
11768,"POSTO VILA VERA CRUZ LTDA",40538088000114,"RUA NIQUELINA,  546","SANTA EFIGENIA",30260100,MG,"BELO HORIZONTE",7
11770,"AUTO POSTO DO ALEMAO LTDA",42927464000198,"RUA RIO DE JANEIRO,  1612",LOURDES,30160042,MG,"BELO HORIZONTE",7
11771,"POSTO MANGABEIRAS LTDA",42969048000152,"AVENIDA AFONSO PENA,  4321",SERRA,30130008,MG,"BELO HORIZONTE",7
11773,"POSTO DE COMBUSTIVEL LUBRIMIL LTDA",42999250000127,"AVENIDA ABILIO MACHADO,  845","DOM BOSCO",30830000,MG,"BELO HORIZONTE",8
11774,"POSTO VILA FLORESTA LTDA",45382951000100,"RUA RAUL MENDES,  151",FLORESTA,31015179,MG,"BELO HORIZONTE",9
